id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item,product_name,brand_id,brand_name
11058658,3505486111914,Túi đựng rác tự phân hủy được sản xuất bởi chất liệu HDPE và Phụ gia tự hủyTúi có khả năng tự phân hủy trong môi trường tự nhiên trong thời gian ít hơn rất nhiều so với các loại túi rác thông thường ...,42000,54000,,12000,22,504,,available,,1000,,288231,Titapha
104680895,1626052949076,"    *Thông số kỹ thuật:Thương hiệu : MyJaeTên sản phẩm : Cây lau nhà đơn MyJaeKích thước: Chiều dài cây lau: 144cm, Bông lau: 40cmMàu sắc : Trắng, TímChất li...",206000,330000,,124000,38,144,,available,,1000,,3807547,MyJae
54622263,9885864282752,"Giới thiệu sản phẩmChảo chiên chống dính đáy từ Tefal So Chef G1350295 21cm (Đỏ) Nồi, chảo Tefal So Chef thiết kế từ Pháp được làm bằng hợp kim nhôm cao cấp với màu đỏ sang trọng bên trong là phủ ...",275000,344000,,69000,20,320,,available,,1000,,19813,Tefal
134853381,8905347153837,"Bình giữ nhiệt LocknLock Feather Light Ring có thiết kế thanh mảnh và nhẹ giúp bạn dễ dàng mang đi bất cứ đâu. Ruột bình được đánh bóng gương ngăn cà phê hay bã trà bị mắc kẹt trong các khe, kẽ của ...",309000,601000,,292000,49,0,,available,,1000,,48077,Lock&Lock
141246639,1469211770326,Hộp giữ nhiệt đựng đồ ăn có tay cầm Handle Food Jar LocknLock có tay cầm dễ dàng để xách đi và có thể gấp gọn khi không dùng đến. Hộp đựng nhỏ tiện lợi để chứa đồ ăn đi kèm hoặc nước sốt. Muỗng đi ...,432000,800000,,368000,46,4,,available,,1000,,48077,Lock&Lock
162238988,7410272132036,"Mùng Chụp/Màn Chụp Tự Bung Không Đáy Chống Muỗi Giá Rẻ Thương Hiệu miDoctor (Sản Xuất 100% Tại Việt Nam) Mùng Chụp, Màn Chụp Tự Bung Không Đáy Chống Muỗi Cao Cấp Thương Hiệu miDoctor - Hàng Chính ...",165000,280000,,115000,41,57,,available,,1000,,245945,miDoctor
53830678,6665962916574,"Cặp gối nằm gòn/gối hơi cao cấp - Thương hiệu A  Biết đến như là sợi tự nhiên nhẹ nhất trên thế giới, bông gòn được nhiều tín đồ yêu thích bởi sự thoải mái và dễ chịu. Những chiếc gối gòn 100%...",65000,65000,,0,0,322,,available,,1000,,252399,A
90799326,2544872152259,"       Chậu nhựa trồng lan từ nhự bền đẹp chắc chắn,có lỗ treo.   Chậu chuyên dùng để trồng lan với đa dạng về kích cỡ.   Chất liệu: Nhựa dẻo, dày, bền đẹp   Màu sắc: đen   Xuất xứ: Việt Nam ...",2500,2500,,0,0,13,,available,,1000,,111461,OEM
30147573,2418811132113,"Chai Xịt Diệt Muỗi , Kiến , Gián Thảo Mộc 10s Hương Sả Chanh - An toàn hiệu quả-Đạt hiệu quả cao trong việc diệt và xua đuổi côn trùng như: Muỗi, Gián, Kiến, Mối, Ruồi,... v.v- Được sản xuất theo cô...",135300,165000,,29700,18,65,,available,,1000,,181007,Thảo Mộc 10S
121240362,1938843674811,"Chất Liệu; SắtKích Thước lỗ đục: 4li, có thể dùng cho dây thắt lưng, dây túi xách, tiện lợi dễ dùng...",38000,38000,,0,0,8,,available,,1000,,829499,Nguyen Leather
116726951,5065788315592,"GỐI CÔNG THÁI HỌC LÀ GÌCông thái học hay tiếng anh Ergonomic là thuật ngữ được ghép lại từ  2 từ của tiếng Hy Lạp, trong đó “ergon” có nghĩa là công việc, và “nomoi” có nghĩa là quy luật tự nhiên. Nh...",590000,1180000,,590000,50,168,,available,,1000,,3955813,Ema
4361879,6154448023528,"·        Bộ Lọc tổng nước sinh hoạt - lọc chặn cặn bùn đất YMTH10-3T: Hệ thống gồm 3 lõi lọc xanh trong thông minh chuyên sử dụng lọc nước máy, nước giếng nhiễm sắt tạo ra nước sạch dùng nấu ăn trong ...",312000,399000,,87000,22,412,,available,,1000,,212575,YAMATO
8085585,8047481632469,Giấy Lọc cà phê Hario có chất lượng cao do được thực hiện bằng các kỹ thuật riêng biệt cùng nguyên liệu phù hợp chỉ có tại Hario. Giấy Lọc cà phê Hario VCF 02 là phụ kiện cần có khi sử dụng phương ph...,45000,45000,,0,0,126,,available,,1000,,167099,Hario
44803282,2494168006161,"Bàn làm việc có kệ sáchBàn làm việc 2 tầng, kiểu dáng gọn gàng, trang nhã, hiện đai. Đây là một trong những mẫu bàn được yêu thích năm 2018 và được nhiều người tin dùng lựa chọn. Ngoài ra, quý khách ...",407400,420000,,12600,3,0,,available,,1000,,111461,OEM
73529777,8959324328227,"KỆ ÚP CHÉN BÁT TRÊN BÔN RỬA VANDOKệ bát thông minh cho mọi căn bếp sạch sẽ, gọn gàng, giúp bạn hoàn chỉnh thiết kế nội thất gia đìnhĐẶC ĐIỂM NỔI BẬT:Kệ úp bát ráo nước trực tiếp trên bồn rửa gi...",899000,1399000,,500000,36,961,,available,,1000,,204895,VANDO
578967,1222109028719,"  Chảo Đá Chống Dính Siêu Bền Sunhouse SBD28 28cm   với chất liệu hợp kim nhôm dày 3mm phủ lớp chống chính an toàn và siêu bền, không dễ bong tróc lớp chống dính trên bề mặt     như những loại chảo kh...",244898,244898,,0,0,0,,available,,1000,,41048,Sunhouse
96703757,8378855177773,"       Thiết kế đơn giản, tiện dụng, linh hoạt, có thể tháo rời khi cần di chuyển   Khung sắt 25x25 sơn tĩnh điện   Kích thước : 80x40x75cm   Bàn làm việc chắc chắn, nhỏ gọn phù hợp cho không g...",410000,410000,,0,0,0,,available,,1000,,111461,OEM
70357713,6265604513149,Bạn đang cần tìm bàn làm việc có thiết kế hiện đại đẹp mắtBạn cần tìm mẫu bàn làm việc chắc chắc dễ dàng lắp đặtBạn muốn chiếc bàn làm việc phong cách hiện đại tối giản mạnh mẽ cá tínhBạn muốn chi...,426000,426000,,0,0,810,,available,,1000,,523789,IGA
56612464,5778844211986,"Hộp thiết kế gọn gàng, chắc chắn phù hợp để mang đi lại hàng ngày.2 lớp cách nhiệt có thể tháo rời: giữ nhiệt thức ăn lâu hơn, lại vệ sinh dễ dàng.Chia ngăn đựng thức ăn tách riêng, sạch sẽ, không bị ...",189000,189000,,0,0,1,,available,,1000,,111461,OEM
88222310,9286377966406,"Khăn trải bàn nhựa PVC không thấm nước là vật dụng không thể thiếu trong gian bếp của bạn.Hoa văn độc đáo, hiện đại giúp cho gian bếp của bạn trở nên sang trọng hơn.Hoàn toàn không mùi vị và không t...",35000,35000,,0,0,195,,available,,1000,,4401579,SHOFUKA
57911829,9325439858369,"Thời gian 8h công sở chắc chắn bạn sẽ cần một chiếc gối tựa lưng êm ái, xin giới thiệu đến các bạn bộ chăn gối văn phòng thiết kế siêu cute vừa có thể tựa lưng làm việc, làm gối khi ngủ vừa có chăn mề...",154900,154900,,0,0,48,,available,,1000,,111461,OEM
98556230,6938455118268,"Thông số: - Màu sắc: Trắng, Vân gỗ, Đen- Kích thước (Dài x Rộng): 40 x 15cm / 60 x 15cm / 80 x 15cm.- Chất liệu: Gỗ công nghiệp HMR hay còn gọi là MDF lõi xanh chống ẩm bề mặt được phủ melamine có ...",115000,155000,,40000,26,215,,available,,1000,,201089,SIB DECOR
120552065,9367707323552,"Chất liệu inox 304 an toàn tuyệt đối cho sức khỏeBình giữ nhiệt inox 304 Elmich EL-8013OL được làm bằng chất liệu inox 304 có khả năng chống ăn mòn tuyệt vời, bình giữ nhiệt Elmich EL-8013OL an toàn ...",179000,389000,,210000,54,25,,available,,1000,,31627,Elmich
7699058,3162678717752," Chảo Nhôm Chống Dính Lock&Lock Baum Marble 1 Tay Cầm LBU1203 (20cm) mang đến sự tinh tế và sang trọng, là đồ dùng nhà bếp được trau chuốt bởi thiết kế hiện đại và mới mẻ.Sản phẩm sử dụng lớp...",221000,402000,,181000,45,24,,available,,1000,,48077,Lock&Lock
76834277,2409071801116,"CHẤT LIỆU MICROFIBER: Siêu bền, hút nước tốt, lau cực sạch mọi vết bẩn.ĐƯỜNG CHỈ MAY HOÀN THIỆN CHẮC CHẮN: Không lo bị bung chỉ, có thể sử dụng được 6 tháng đến 1 năm.CẤU TẠO 3 LỚP: lớp Polyester bám ...",99000,169000,,70000,41,235,,available,,1000,,746615,Parroti
165404269,2510241933097,Khăn mặt sợi tre Bamboo&Love 60x120cm mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh     ***Thông tin về sản phẩm- Tên sản phẩm: Khăn tắm 60x120cm- Chất li...,94900,148000,,53100,36,79,,available,,1000,,111461,OEM
173732608,5937412110953,"Combo Khăn Lau Đa Năng 2 Mặt Siêu Thấm , Khăn Lau Bếp , Khăn Lau Kính , Khăn Lau Chén Bát , Khăn Lau Tay , Khăn Lau Ô Tô PaKaSa Chất liệu sợi: Microfiber (sợi tổng hợp mịn, có đường kính nhỏ hơn 10 m...",53000,53000,,0,0,0,,available,,1000,,5033337,PaKaSa
58357614,3432364889774,"1. Đặc điểm nổi bậc của bắt muỗi, ruồi và côn trùng hiệu Con Dơi - Tiêu diệt muỗi cả ban ngày và ban đêm ( đèn bắt muỗi thông thường không bắt được muỗi ban ngày) muỗi ban ngày mới thực sự là muỗi độc...",389000,389000,,0,0,800,,available,,1000,,304627,CON DƠI
104681142,4156275362497,       *Thông số kỹ...,65000,99000,,34000,34,170,,available,,1000,,3807547,MyJae
51105287,5949754365629,"Nếu ống hút nhựa gây nguy hại đến môi trường, ống hút giấy vẫn cần sử dụng 1 lớp mỏng nilon bên trong để giữ độ bền, ống hút cỏ mỏng manh chỉ thích hợp dùng cho một lần thì ống hút inox 304 lại là lự...",40000,40000,,0,0,310,,available,,1000,,277519,DandiHome
178078834,7667463591018,"Móc treo Parroti Handy HD11 có keo dán thuận tiện không cần khoan đục hoặc đinh vít, dễ dàng lắp đặt và tháo dỡSử dụng để treo các vật dụng như túi xách, chìa khóa, ô dù, mũ, khăn giấy, hoặc các đ...",21900,37000,,15100,41,11,,available,,1000,,746615,Parroti
171121490,3573087982191,"Gel Dvelinil Nga chuyên tẩy các loại mụn ruồi, mụn thịt, mụn cóc, mụn cơm, sẹo lồi1. Thông tin sản phẩmLoại sản phẩm: Gel tẩy nốt ruồiXuất xứ: NgaThương hiệu: DvelinilQuy cách: 3ml/lọ ...",44000,58000,,14000,24,60,,available,,1000,,561415,	OEM
53954435,1550089544166,"Ớt giàu vitamin A, vitamin C và chất dinh dưỡng khác. Sinh trưởng mạnh, kháng bệnh tốt, cây lớn, độ đồng đều cao.Cây sinh trưởng phát triển mạnh. Có thể trồng quanh năm.Trái nhò ,dài 2 - 3cm , vỏ bó...",2880,2980,,100,3,94,,available,,1000,,111461,OEM
90531871,4758446326246,"  Đèn bàn không chỉ là một dụng cụ cần thiết cho việc học tập, cũng như làm việc của bạn mà còn là một vật trang trí không thể thiếu cho căn phòng của bạn. Đèn bàn Moontronics MT01 là một sản phẩm...",159000,190000,,31000,16,0,,available,,1000,,4251381,Moontronics
134351529,5981371477409,"Bộ Đũa Gỗ Dùng 1 Lần KETILO Cao Cấp, thiết kế gọn nhẹ dễ vận chuyển khi mang theo đi du lịch, dã ngoại, những buổi tiệc thân mật cùng gia đình và bạn bè. Thích hợp với quán ăn bán mang đi, các quầy hà...",17000,25000,,8000,32,18,,available,,1000,,4819981,KETILO
80931424,3938836105626,"       Giấy làm hoàn toàn từ bột trúc nguyên sinh, không tẩy trắng, nên chỉ có độ trắng ngà như thân trúc chứ không trắng như các loại giấy thông thường. Có độ dai tự nhiên, thấ...",131450,131450,,0,0,112,,available,,1000,,111461,OEM
52187161,7329343025673,"Giá Treo Ổ Điện Dán Tường Tiết Kiệm Không GianGiúp cố định ổ điện lên tường, tiết kiệm không gian.Chất liệu nhựa nguyên sinh ABS an toàn và thân thiện cho môi trường.Kích thước 4.5*10.3*0.7cmNặng khoả...",12900,12900,,0,0,28,,available,,1000,,111461,OEM
2151853,7734857940839,"Ly Giữ Nhiệt Lock&Lock Swing Tumbler - Bạc là một trong số những loại ly giữ nhiệt được nhiều người yêu thích và tin dùng bởi khả năng giữ nhiệt tốt, rất thích hợp cho những chuyến dã ngoại, ...",446000,495000,,49000,10,1514,,available,,1000,,48077,Lock&Lock
58840638,9220495342572,"GHẾ BỆT TỰA LƯNG – GHẾ NGỒI BỆT – GHẾ TỰA BỆT KIỂU NHẬT BẢNNếu chiếc ghế thường khô cứng  nhỏ gọn chưa làm thoả mãn nhu cầu của các bạn thì  mình xin giới thiệu đến các bạn ghế đa góc kiểu Nhật , với...",359000,399000,,40000,10,414,,available,,1000,,697923,LIDACO
128206072,4984759780328,"BỘ CỌ NHÀ VỆ SINH, NHÀ TẮM THÔNG MINHH THẾ HỆ MỚI THÔNG TIN SẢN PHẨM Pin sạc 4000Mah tích hợp, đảm bảo thời gian làm việc 60 phút, sau khi sạc đầy.Với 4 đầu bàn chải khác nhau, bàn chải phẳng, b...",542000,559000,,17000,3,167,,available,,1000,,111461,OEM
38113336,1753462207904,Pin tiểu sạc AA  3000mAh với dòng xả cao và công nghệ Ni-MH thân thiện với môi trường. Pin sạc 3000mah thích hợp cho các thiết bị điện tử cần dòng điện ổn định và công suất cao. Ứng dụng cho các loại ...,111500,111500,,0,0,51,,available,,1000,,111461,OEM
131407862,8888070627024,"       Ghế xoay văn phòng mẫu mới cao cấp AN-AN HOUS là loại ghế đang được ưa chuộng nhất hiện nay, dùng cho các dự án setup văn phòng, phong cách trẻ trung, thời trang.   Dễ sử dụng, phù hợp đa ...",446500,470000,,23500,5,1,,available,,1000,,111461,OEM
146509745,1236759369087,Bộ Hộp Cơm Giữ Nhiệt Văn Phòng Cao Cấp Cắm Điện inox 3 tầng - Chính hãng dododios  Xu hướng mang cơm nhà đến văn phòng hiện nay đang được rất nhiều người lựa chọn bởi nó vừa tiết kiệm lại vừa an t...,336000,400000,,64000,16,195,,available,,1000,,5272071,dododios
70655135,5994927507672,Tất cả sản phẩm cảu shop đều tự lắp ráp : có hướng dẫn + dụng cụ kèm theoCực kỳ dễ dàng lắp ráp dành 15 - 30 phút để hoàn thiện sản phẩmCó đính kèm link hướng dẫn hoặc tham khảo youtube===============...,1012000,1899000,,887000,47,260,,available,,1000,,160533,BG
134242996,5405199221002,"Ly Nhựa Có Ống Hút Lock&Lock 750ml - Màu Vàng Ly có dung tích lớn, bạn không cần phải châm nước nhiều lần trong ngày.Họa tiết bắt mắt, dễ thương được in ở thành trong của ly, không dễ bị bay mà...",119000,217000,,98000,45,6,,available,,1000,,48077,Lock&Lock
109654810,2740081991297,"Do có nhiều khách hàng phản hồi về cách sử dụng sản phẩm sao cho hợp lý. Docneem xin hướng dẫn chi tiết như sau:*Vui lòng kiểm tra đầu phun, khi phun không được, có thể do đầu phun bị khóa*Các bạn lư...",155000,155000,,0,0,155,,available,,1000,,520061,Monrovia
110001215,6334612852198,"        Bộ 20 miếng dán tường đi dây điện - kẹp cố định nút giữ luồn dây điện    Nẹp Dây Điện,Kẹp Dây Điện dán tường cố định dây điện,giữ dây điện an toàn và tiện lợi    Phân Loại :   • Mỗi bộ ...",14899,14899,,0,0,1,,available,,1000,,111461,OEM
65446627,4153393467182,"Giới thiệu sản phẩmChảo chiên sâu lòng Tefal Day By Day G1436405 24cm - Chống dính đáy từ - Dùng cho mọi loại bếp - Báo nhiệt thông minh - Hàng chính hãng LỚP PHỦ TITANIUM Bền chắc với hơn 16,000...",289000,402000,,113000,28,591,,available,,1000,,19813,Tefal
153036917,4008370684552,ĐÈN BÀN CHỐNG MỎI MẮT – 3 CHẾ ĐỘ MÀU ÁNH SÁNGTHÔNG TIN QUAN TRỌNG+ Ánh sáng LED được các nghiên cứu chỉ ra là loại ánh sáng phù hợp nhất với mắt người.+ Chọn đèn cung cấp đủ cả 3 loại ánh sáng là g...,138000,230000,,92000,40,30,,available,,1000,,5334123,JYooHome
10768010,5229555552863,"Đèn Bắt Muỗi Điện Quang ĐQ EML06L (380x65x250mm)ĐÈN BẮT MUỖI ĐIỆN QUANG - GIẢI PHÁP DIỆT MUỖI AN TOÀN, HIỆU QUẢ, TIỆN LỢI!  Thời tiết nóng bức, không khí ẩm thấp tạo cơ hội cho muỗi quấy hoành hà...",360000,360000,,0,0,38,,available,,1000,,41391,Điện Quang
76046302,8913607653642,Móc treo quần áo gắn sau cánh cửa tử HOBBY MTGC Nice Day 6 chấu - 2 màu tùy chọnCó 2 màu có thể chọnMàu trắngMàu đenThông tin kỹ thuậtChất liệu: SắtSơn tĩnh điện chống trầy xướcChỉ phù hợp c...,55000,79000,,24000,30,99,,available,,1000,,230607,Hobby Home Decor
180378151,6517783474104,Bình giữ nhiệt LocknLock Metro Drive LHC4277S có miếng lót tay chống trượt giúp cầm nắm chắc chắn trong lúc điều khiển xe.Thiết kế phần đáy thon gọn hoàn toàn khít với chỗ giữ cốc trên xe ô tô. Giữ ...,313000,579000,,266000,46,0,,available,,1000,,48077,Lock&Lock
104681252,4890799947057, Thương hiệu: MyJaeTên sản phẩm: Khăn lau sợi tre một lần dùngMàu sắc: TrắngChất liệu: Sợi Cellulose tái sinhKích thước: 20 x 25cmSố lượng: 1 Bịch 30 cái- Lau nhẹ là s...,66000,99000,,33000,33,20,,available,,1000,,3807547,MyJae
122642488,7765990792903," Móc Treo Thớt Jodily, Treo Đồ Nặng, Treo Đồ Đa Năng- Nồi Liêu Xong Chảo Rổ Chậu... (Hoàn tiền 10 lần nếu giao hàng không đúng mô tả và hỉnh ảnh và video) Giới Thiệu Sản Phẩm:  CAM KẾT: Tải trọng 20k...",12000,12000,,0,0,182,,available,,1000,,5063093,Jodily StarHome
75701561,4738491085195,"Bộ Máy Khoan Bắt Vít Không Dây Dùng Pin 24V Kachi MK247 – Thao Tác Nhanh Chóng, Sử Dụng Bền LâuBộ máy khoan bắt vít không dây dùng Pin 24V Kachi MK247 là một model khoan mới nhất năm nay đến từ thươn...",799000,799000,,0,0,77,,available,,1000,,51325,Mishio
92453371,3250524762385,"- Áo mưa có kiểu dáng hết khổ to rộng, được thiết kế thêm túi đựng nên dễ dàng gấp gọn bảo quản.                                         - Mặt trước có bóng kính trong suốt cho đèn xe, tiện dụng k...",117000,125000,,8000,6,63,,available,,1000,,837855,XUDI
68521325,7422710083631,Tiêu chuẩn để có một ly cà phê tuyệt hảoPhin cà phê là một vật dụng không thể thiếu đối với những người yêu – đam mê cà phê. Nhưng bạn có biết đâu mới là một chiếc phin tốt nhất để cho ra những ly c...,45000,45000,,0,0,20,,available,,1000,,155734,Trung Nguyên
70684212,8315881004606,Tất cả sản phẩm cảu shop đều tự lắp ráp : có hướng dẫn + dụng cụ kèm theoCực kỳ dễ dàng lắp ráp dành 15 - 30 phút để hoàn thiện sản phẩmCó đính kèm link hướng dẫn hoặc tham khảo youtube===============...,461540,969000,,507460,52,437,,available,,1000,,160533,BG
173635827,9511027260225,"THÔNG TIN SẢN PHẨM- Tên sản phẩm : Kệ Góc Dán Tường INOX 304- Chất liệu: INOX 304- Ứng dụng : Đựng các vật dụng và phụ kiện trong phòng tắm, nhà bếp cực kỳ tiện dụng.- Sản phẩm có thể treo tường đ...",65000,130000,,65000,50,40,,available,,1000,,5334123,JYooHome
134582052,9215011458640,"       NỆM XUẤT NHẬT CHÍNH HÃNG   Kích Thước   - 1m x 2m x 7cm (1ng nằm) cao cấp dày 9cm   - 1m4 x 2m x 7cm ( 1,2ng nằm)cao cấp dày 9cm   - 1m6 x 2m x 7cm (2,3ng nằm) cao cấp dày...",479000,500000,,21000,4,1,,available,,1000,,111461,OEM
69226574,7623308356599,"Pin Cmos CR2032 3V với dung lượng cao và chất lượng pin thuộc dòng cao cấp nên giúp bạn bảo vệ tốt cho thiết bị của mình, đồng thời nhờ dung lượng cao nên thời gian sử dụng được lâu, hạn chế thay pin....",32940,32940,,0,0,9,,available,,1000,,21437,Maxell
36461825,2981770370112,"Mặt bàn: Gỗ MDF chống ẩm.Chân bàn: Sắt kẽm  sơn chuyên dụng.Ý tưởng thiết kế:Một sản phẩm nội thất văn phòng được ưa chuộng. Bàn chân U với giá thành cạnh tranh, chất lượng vật liệu vượt trội, thiế...",270000,270000,,0,0,2,,available,,1000,,111461,OEM
1918931,3372753990257,"Keo Dán Đa Năng Selleys Epoxy Fix là loại keo được làm từ nhựa Epoxy cao cấp, cho khả năng kết dính mạnh mẽ, thích hợp cho việc kết hợp các loại vật liệu được sử dụng phổ biến hàng ngày.Sản phẩm có ...",39000,39000,,0,0,60,,available,,1000,,52977,Selleys
174162725,5530815018756,"QUAN TRỌNG : SHOP giao cốc màu ngẫu nhiên : Nâu/Hồng/GhiTHÔNG TIN SẢN PHẨM+ Kệ đựng bàn chải được làm từ chất liệu nhựa ABS cao cấp, an toàn cho người sử dụng.+ Miếng dán chắc chắn, chất liệu nhựa ...",15000,25000,,10000,40,44,,available,,1000,,5334123,JYooHome
48045630,8111055666089,Panasonic là thương hiệu nổi tiếng thế giới chuyên sản xuất các dòng pin gắn trong. Mang lại hiệu suất tuyệt vời cho thiết bị đồng thời bảo vệ môi trườngVới công nghệ NHẬT BẢN Pin CR2032 sẽ mang lại ...,95000,95000,,0,0,416,,available,,1000,,18804,Panasonic
22372768,7029507135353,"Bạn đang cần tìm sản phẩm kệ sách cho phòng ngủ cá nhân, kệ giá để đồ, kệ trưng bày sản phẩm tại cửa hàng, kệ tài liệu tại văn phòng làm việc.Bạn đang cần tìm mẫu kệ sách, kệ để đồ có thiết kế hiện ...",388000,388000,,0,0,2748,,available,,1000,,523789,IGA
182432982,7802674624498,"KỆ ĐỂ GIÀY DÉP SAGOKER KED201TÍNH NĂNG của KỆ ĐỂ GIÀY DÉP SAGOKER KED201:Kệ giày giúp bạn lưu trữ và quản lý giày, dép một cách gọn gàng, ngăn nắp, giữ form giày, dép luôn đẹp như mới.Kiểu dáng chắ...",119999,119999,,0,0,15,,available,,1000,,4024633,SAGOKER
75624900,9899165845059,"Đồng hồ treo tường KHÔNG SỬ DỤNG KIM GIÂY nên không gây ra tiếng ồn.Thiết kế dạng mặt gỗ vô cùng tinh sảo.Kích thước lớn đến 35.5cm, có 4 màu để chọn lựa.Phù hợp để trang trí nhà và làm quà tặng ch...",355000,650000,,295000,45,186,,available,,1000,,4401579,SHOFUKA
803123,2733496461762,"Thùng Rác Fitis Compact PPL1 (20L) được sản xuất trên công nghệ hiện đại, cung cấp giải pháp cho những không gian nhỏ hẹp.Thiết kế thùng thẳng ...",299000,350000,,51000,15,119,,available,,1000,,144317,Fitis
51373821,3732739289261,Đèn bàn học led cảm ứng chính hãng Rạng Đông Model: RD RL 36 LEDCông suất:           6WĐiện áp danh định:          220V/50HzĐộ rọi trung bình:            ≥700luxNhiệt độ màu:   3000K-6500KTính nă...,205000,205000,,0,0,30,,available,,1000,,193677,Rạng Đông
145311310,1827569734295,"Tính năng sản phẩm:- Đặc tính mềm, nhẹ, dễ cuộn túi mang đi, ngoài ra có thể làm tấm trải yoga, dùng quanh năm và phù hợp cho mọi lứa tuổi- Là bộ sản phẩm giúp bạn cảm nhận sự êm ái và thoải...",239000,380000,,141000,37,147,,available,,1000,,565375,Amando
55875210,7386970582498,Tủ Vải Đựng Đồ Khung Thép Chịu LựcTúi Đựng Chăn Màn Quần Áo miDoctor Tiện LợiHàng giao màu ngẫu nhiên 1. Tủ vải đựng đồ đa năng tiện lợi cho bạn sắp xếp đồ đạc trong nhà một cách ngăn nắp và gọn g...,94000,130000,,36000,28,493,,available,,1000,,245945,miDoctor
20103667,3692139352135,"Cọ Rửa Ống Hút Tái Sử Dụng với đầu cọ cước thiết kế thuôn vừa với phần lớn ống hút, giúp rửa sạch bên trong ống hút. Chất liệu cao cấp, không rỉ sét, an toàn cho sức khỏe....",16500,16500,,0,0,159,,available,,1000,,111461,OEM
147384609,3368401348651,       THÙNG 40 GÓI GIẤY ĂN RÚT HÌNH THỎ SIÊU SIÊU HÓT HÍT ĐÂY Ạ   /-heart /-heart /-heart giá sỉ dự kiến 130k /1 thùng   nặng 1.7kg /1 thùng   HÀNG SẴN GIẤY SZ S NHÉ KHÁCH    Thề luôn vừa rẻ ...,139000,139000,,0,0,1,,available,,1000,,111461,OEM
92500133,1502448399663,"Phụ kiện Ngăn mùi nhà tắm - Lắp thoát sàn chống mùi hôi ngăn vi khuẩn trào ngược lên – HT SYS HT SYS |CÁC VẤN ĐỀ THƯỜNG GẶP VỚI THOÁT SÀN:  Vị trí thoát sàn, ống xả máy giặt, nhà vệ sinh, chậu rử...",43000,74000,,31000,42,72,,available,,1000,,737237,HT SYS
63133571,6715562779908,...,163000,180000,,17000,9,284,,available,,1000,,252399,A
89992214,8113424871223,"Kệ Góc Dán Tường INOX 304Chất liệu: INOX 304  Trọng lượng sản phẩm: 500gĐựng các vật dụng và phụ kiện trong phòng tắm, nhà bếp cực kỳ tiện dụngCó thể treo tường để tiết kiệm không gian sử dụngCó...",69500,125000,,55500,44,327,,available,,1000,,484375,OENON
154157961,7788314006098,"- Bền, đẹp, an toàn, chất lượng, tiện ích. Màn tuyn giúp bạn không còn nỗi lo về muỗi hay côn trùng, giúp cả gia đình có những giấc ngủ ngon và an toàn.- Chất liệu : Vải tuyn có độ bền rất cao. Định h...",130000,135000,,5000,4,111,,available,,1000,,839837,FUNU
72559534,3147527813823,"Bộ 3 Hộp Thủy Tinh Chịu Nhiệt KOVA (370ml + 640mlx2) + Túi Giữ Nhiệt có thiết kế sang trọng, gọn nhẹ thích hợp dùng để đựng thức ăn đi học, đi làm hay dã ngoạiTúi giữ nhiệt có màu sắc bắt mắt, có lớ...",209000,390000,,181000,46,422,,available,,1000,,20324,KOVA
48055150,9659634781215,"Thảm Lau Chân Chống Trượt Siêu Thấm 40x60cmKích thước: 40 x 60cmChất liệu lông mềm mại, an toàn, mặt dưới là lớp bám sàn chống trượt.Thảm được làm từ những sợi vải lông mềm mại, với tính năng thấm ...",95000,142500,,47500,33,169,,available,,1000,,111461,OEM
2153187,4049515230386,"Thiết kế nhỏ gọnỔ Cắm Điện Tích Hợp Sạc USB Xiaomi Mi Power Strip NRB4014CN có kính thước nhỏ gọn, tinh tế dễ dàng lắp đặt, không chiếm nhiều diện tích trên bàn làm việc cũng như khu vực nấu ăn, sinh...",205000,290000,,85000,29,86,,available,,1000,,25422,Xiaomi
36379695,9229755617726,"Thùng rác oval nhí Duy Tân phù hợp với nhiều không gian sử dụng: trong nhà, ngoài trời, sân vườn,Sản xuất với nguyên liệu nhựa chính phẩm, thời gian sử dụng lâu bềnMàu sắc đa dạng, phong phú, kiểu ...",30000,35000,,5000,14,193,,available,,1000,,50655,Duy Tân
130767592,5036952192744,"Ổ cắm Điện Quang ĐQ ESK 2B. SM740SL (4 lỗ 3 chấu dây 2 mét màu Đen Trắng Đỏ)TIỆN DỤNG, ĐẢM BẢO AN TOÀN- CHỈ CÓ THỂ LÀ Ổ CẮM ĐIỆN QUANG 1/ ĐIỂM ĐẶC BIỆT SẢN PHẨM:An toàn 99.9% cho người dùng với t...",178000,198090,,20090,10,105,,available,,1000,,41391,Điện Quang
53521887,5151812542969,"Sản xuất tại Nhật BảnChất liệu giấy tự nhiên 100% không tẩy trắng. Sản phẩm đạt chứng nhận FSC - Chứng nhận tiêu chuẩn rừng uy tín, dành cho các công ty sử dụng các sản phẩm từ rừng để chứng nhận ngu...",52000,52000,,0,0,19,,available,,1000,,167099,Hario
6895385,6285284043675,...,160000,267000,,107000,40,498,,available,,1000,,48077,Lock&Lock
36379737,9165397822886,"Thùng Rác Oval Lớn Duy Tân phù hợp với nhiều không gian sử dụng: trong nhà, ngoài trời, sân vườn,Sản xuất với nguyên liệu nhựa chính phẩm, thời gian sử dụng lâu bền.Màu sắc đa dạng, phong phú, kiểu...",162000,175000,,13000,7,134,,available,,1000,,50655,Duy Tân
